Date,Time,Line to Neutral Voltage
09/09/2023,01:23:33 am,243.14
09/09/2023,01:24:03 am,244.61
09/09/2023,01:24:33 am,243.66
09/09/2023,01:25:03 am,242.43
09/09/2023,01:25:33 am,242.67
09/09/2023,01:26:04 am,243.25
09/09/2023,01:26:33 am,242.78
09/09/2023,01:27:03 am,244.97
09/09/2023,01:27:34 am,242.49
09/09/2023,01:28:03 am,243.07
09/09/2023,01:28:33 am,241.4
09/09/2023,01:29:03 am,243.06
09/09/2023,01:29:33 am,240.76
09/09/2023,01:30:04 am,240.63
09/09/2023,01:30:33 am,240.11
09/09/2023,01:31:03 am,242.15
09/09/2023,01:31:33 am,241.43
09/09/2023,01:32:04 am,243.03
09/09/2023,01:32:34 am,242.25
09/09/2023,01:33:03 am,240.54
09/09/2023,01:33:34 am,243.16
09/09/2023,01:34:00 am,244.47
09/09/2023,01:34:34 am,244.17
09/09/2023,01:35:03 am,245.62
09/09/2023,01:35:33 am,243.81
09/09/2023,01:36:03 am,243.51
09/09/2023,01:36:33 am,244.4
09/09/2023,01:37:03 am,243.61
09/09/2023,01:37:33 am,240.71
09/09/2023,01:38:03 am,238.77
09/09/2023,01:38:33 am,238.94
09/09/2023,01:39:03 am,241.37
09/09/2023,01:39:34 am,241.39
09/09/2023,01:40:04 am,241.41
09/09/2023,01:40:34 am,241.86
09/09/2023,01:41:03 am,241.17
09/09/2023,01:41:33 am,242.24
09/09/2023,01:42:03 am,242.53
09/09/2023,01:42:34 am,241.64
09/09/2023,01:43:03 am,238.68
09/09/2023,01:43:33 am,243.26
09/09/2023,01:44:03 am,242.97
09/09/2023,01:44:33 am,243.33
09/09/2023,01:45:03 am,242.65
09/09/2023,01:45:33 am,241.97
09/09/2023,01:46:03 am,242.71
09/09/2023,01:46:33 am,243.88
09/09/2023,01:47:04 am,242.45
09/09/2023,01:47:33 am,242.17
09/09/2023,01:48:03 am,243.1
09/09/2023,01:48:34 am,241.78
09/09/2023,01:49:04 am,243.33
09/09/2023,01:49:34 am,243.62
09/09/2023,01:50:03 am,243.04
09/09/2023,01:50:33 am,242.58
09/09/2023,01:51:03 am,241.25
09/09/2023,01:51:33 am,242.83
09/09/2023,01:52:04 am,242.25
09/09/2023,01:52:33 am,241.18
09/09/2023,01:53:04 am,241.47
09/09/2023,01:53:34 am,240.44
09/09/2023,01:54:03 am,241.28
09/09/2023,01:54:34 am,241.98
09/09/2023,01:55:03 am,241.81
09/09/2023,01:55:33 am,241.47
09/09/2023,01:56:03 am,242.15
09/09/2023,01:56:33 am,238.68
09/09/2023,01:57:03 am,240.68
09/09/2023,01:57:33 am,243.09
09/09/2023,01:58:04 am,242.8
09/09/2023,01:58:34 am,243.08
09/09/2023,01:59:04 am,242.21
09/09/2023,01:59:34 am,244.26
09/09/2023,02:00:04 am,242.44
09/09/2023,02:00:34 am,242.06
09/09/2023,02:01:03 am,242.68
09/09/2023,02:01:33 am,242.34
09/09/2023,02:02:04 am,242.7
09/09/2023,02:02:34 am,245.14
09/09/2023,02:03:04 am,244.63
09/09/2023,02:03:33 am,239.78
09/09/2023,02:04:04 am,243.02
09/09/2023,02:04:33 am,241.48
09/09/2023,02:05:03 am,240.18
09/09/2023,02:05:34 am,242.54
09/09/2023,02:06:03 am,242.82
09/09/2023,02:06:33 am,243.25
09/09/2023,02:07:04 am,243.68
09/09/2023,02:07:34 am,243.93
09/09/2023,02:08:04 am,245.5
09/09/2023,02:08:34 am,243.34
09/09/2023,02:09:03 am,243.59
09/09/2023,02:09:34 am,240.28
09/09/2023,02:10:03 am,243.21
09/09/2023,02:10:34 am,241.5
09/09/2023,02:11:00 am,244.6
09/09/2023,02:11:34 am,242.14
09/09/2023,02:12:03 am,242.09
09/09/2023,02:12:34 am,241.61
09/09/2023,02:13:04 am,241.4
09/09/2023,02:13:34 am,242.29
09/09/2023,02:14:04 am,240.77
09/09/2023,02:14:34 am,242.94
09/09/2023,02:15:03 am,241.67
09/09/2023,02:15:30 am,242.11
09/09/2023,02:16:03 am,244.71
09/09/2023,02:16:34 am,246.63
09/09/2023,02:17:04 am,248.81
09/09/2023,02:17:34 am,244.04
09/09/2023,02:18:04 am,242.7
09/09/2023,02:18:33 am,244.64
09/09/2023,02:19:03 am,242.18
09/09/2023,02:19:34 am,244.85
09/09/2023,02:20:03 am,245.69
09/09/2023,02:20:33 am,245.77
09/09/2023,02:21:03 am,245.79
09/09/2023,02:21:33 am,246.15
09/09/2023,02:22:03 am,247.78
09/09/2023,02:22:33 am,253.45
09/09/2023,02:23:04 am,251.09
09/09/2023,02:23:33 am,252.47
09/09/2023,02:24:04 am,253.5
09/09/2023,02:24:33 am,252.12
09/09/2023,02:25:03 am,249.58
09/09/2023,02:25:35 am,249.46
09/09/2023,02:26:03 am,250.24
09/09/2023,02:26:33 am,250.39
09/09/2023,02:27:03 am,250
09/09/2023,02:27:33 am,250.16
09/09/2023,02:28:03 am,250.47
09/09/2023,02:28:33 am,250.92
09/09/2023,02:29:04 am,251.07
09/09/2023,02:29:34 am,250.67
09/09/2023,02:30:03 am,250.48
09/09/2023,02:30:33 am,250.8
09/09/2023,02:31:04 am,250.55
09/09/2023,02:31:33 am,249.02
09/09/2023,02:32:03 am,250.08
09/09/2023,02:32:33 am,250.06
09/09/2023,02:33:03 am,247.96
09/09/2023,02:33:34 am,248.74
09/09/2023,02:34:03 am,248.49
09/09/2023,02:34:33 am,247.06
09/09/2023,02:35:03 am,247.77
09/09/2023,02:35:33 am,247.68
09/09/2023,02:36:03 am,247.39
09/09/2023,02:36:33 am,246.57
09/09/2023,02:37:04 am,246.95
09/09/2023,02:37:33 am,247.09
09/09/2023,02:38:03 am,248.37
09/09/2023,02:38:30 am,248.25
09/09/2023,02:39:03 am,248.03
09/09/2023,02:39:34 am,251.44
09/09/2023,02:40:03 am,246.41
09/09/2023,02:40:33 am,246.21
09/09/2023,02:41:03 am,249.28
09/09/2023,02:41:33 am,246.42
09/09/2023,02:42:03 am,249.47
09/09/2023,02:42:33 am,252.47
09/09/2023,02:43:03 am,251.68
09/09/2023,02:43:33 am,249.55
09/09/2023,02:44:03 am,248.51
09/09/2023,02:44:34 am,249.3
09/09/2023,02:45:03 am,249.49
09/09/2023,02:45:33 am,249.24
09/09/2023,02:46:03 am,250.57
09/09/2023,02:46:33 am,248.85
09/09/2023,02:47:03 am,248.49
09/09/2023,02:47:33 am,249.48
09/09/2023,02:48:04 am,248.97
09/09/2023,02:48:33 am,252.4
09/09/2023,02:49:04 am,249.15
09/09/2023,02:49:34 am,250.98
09/09/2023,02:50:04 am,250.24
09/09/2023,02:50:33 am,249.05
09/09/2023,02:51:03 am,250.6
09/09/2023,02:51:33 am,251.19
09/09/2023,02:52:03 am,250.63
09/09/2023,02:52:33 am,250.02
09/09/2023,02:53:03 am,246.85
09/09/2023,02:53:34 am,248.42
09/09/2023,02:54:03 am,250.28
09/09/2023,02:54:34 am,248.64
09/09/2023,02:55:03 am,251.26
09/09/2023,02:55:30 am,249.87
09/09/2023,02:56:03 am,251.42
09/09/2023,02:56:34 am,251.22
09/09/2023,02:57:04 am,250.51
09/09/2023,02:57:33 am,251.84
09/09/2023,02:58:04 am,252.04
09/09/2023,02:58:33 am,248.26
09/09/2023,02:59:03 am,248.56
09/09/2023,02:59:34 am,249.54
09/09/2023,03:00:00 am,243.95
09/09/2023,03:00:33 am,243.94
09/09/2023,03:01:04 am,244.49
09/09/2023,03:01:33 am,244.85
09/09/2023,03:02:03 am,243.7
09/09/2023,03:02:33 am,246.09
09/09/2023,03:03:03 am,243.9
09/09/2023,03:03:30 am,244.37
09/09/2023,03:04:04 am,246.17
09/09/2023,03:04:34 am,247.26
09/09/2023,03:05:03 am,246.3
09/09/2023,03:05:33 am,246.61
09/09/2023,03:06:03 am,248.02
09/09/2023,03:06:33 am,246.54
09/09/2023,03:07:03 am,245.98
09/09/2023,03:07:34 am,246.85
09/09/2023,03:08:04 am,246.92
09/09/2023,03:08:33 am,247.47
09/09/2023,03:09:04 am,245.24
09/09/2023,03:09:33 am,245.47
09/09/2023,03:10:04 am,245.29
09/09/2023,03:10:33 am,245.78
09/09/2023,03:11:03 am,241.26
09/09/2023,03:11:33 am,241.18
09/09/2023,03:12:03 am,241.65
09/09/2023,03:12:30 am,241.66
09/09/2023,03:13:03 am,241.03
09/09/2023,03:13:34 am,241.81
09/09/2023,03:14:03 am,242.14
09/09/2023,03:14:33 am,241.41
09/09/2023,03:15:03 am,242.23
09/09/2023,03:15:33 am,248.24
09/09/2023,03:16:03 am,241.38
09/09/2023,03:16:33 am,244.91
09/09/2023,03:17:04 am,245.57
09/09/2023,03:17:30 am,246.92
09/09/2023,03:18:00 am,248.32
09/09/2023,03:18:34 am,246.75
09/09/2023,03:19:04 am,248.22
09/09/2023,03:19:33 am,247.92
09/09/2023,03:20:04 am,247.66
09/09/2023,03:20:33 am,246.72
09/09/2023,03:21:04 am,246.69
09/09/2023,03:21:30 am,247.21
09/09/2023,03:22:04 am,247.16
09/09/2023,03:22:34 am,245.98
09/09/2023,03:23:03 am,249.87
09/09/2023,03:23:35 am,249.71
09/09/2023,03:24:03 am,246.98
09/09/2023,03:24:33 am,248.79
09/09/2023,03:25:03 am,248.4
09/09/2023,03:25:30 am,248.81
09/09/2023,03:26:03 am,250.65
09/09/2023,03:26:33 am,250.13
09/09/2023,03:27:04 am,248.95
09/09/2023,03:27:33 am,244.5
09/09/2023,03:28:04 am,243.88
09/09/2023,03:28:34 am,244.67
09/09/2023,03:29:03 am,245.03
09/09/2023,03:29:34 am,242.97
09/09/2023,03:30:03 am,240.95
09/09/2023,03:30:33 am,240.97
09/09/2023,03:31:03 am,241.09
09/09/2023,03:31:33 am,247
09/09/2023,03:32:03 am,247.24
09/09/2023,03:32:34 am,248.02
09/09/2023,03:33:03 am,246.53
09/09/2023,03:33:33 am,247.44
09/09/2023,03:34:04 am,247.25
09/09/2023,03:34:34 am,240
09/09/2023,03:35:03 am,241.37
09/09/2023,03:35:33 am,239
09/09/2023,03:36:03 am,239.07
09/09/2023,03:36:33 am,238.85
09/09/2023,03:37:04 am,244.26
09/09/2023,03:37:33 am,243.55
09/09/2023,03:38:03 am,244.43
09/09/2023,03:38:33 am,244.4
09/09/2023,03:39:04 am,244.14
09/09/2023,03:39:33 am,243.4
09/09/2023,03:40:04 am,244.24
09/09/2023,03:40:33 am,245.61
09/09/2023,03:41:03 am,246.36
09/09/2023,03:41:33 am,248.61
09/09/2023,03:42:03 am,248.85
09/09/2023,03:42:33 am,244.76
09/09/2023,03:43:04 am,243.39
09/09/2023,03:43:34 am,249.47
09/09/2023,03:44:03 am,248.99
09/09/2023,03:44:33 am,245.99
09/09/2023,03:45:04 am,242.71
09/09/2023,03:45:33 am,248.75
09/09/2023,03:46:04 am,249.37
09/09/2023,03:46:33 am,248.58
09/09/2023,03:47:04 am,248.85
09/09/2023,03:47:33 am,249.07
09/09/2023,03:48:04 am,245.04
09/09/2023,03:48:33 am,246.19
09/09/2023,03:49:03 am,248.29
09/09/2023,03:49:34 am,247.85
09/09/2023,03:50:03 am,249.24
09/09/2023,03:50:33 am,248.9
09/09/2023,03:51:03 am,247.3
09/09/2023,03:51:34 am,248.91
09/09/2023,03:52:03 am,250.11
09/09/2023,03:52:33 am,250.12
09/09/2023,03:53:03 am,250.29
09/09/2023,03:53:33 am,249.15
09/09/2023,03:54:04 am,249.91
09/09/2023,03:54:33 am,250.47
09/09/2023,03:55:03 am,249.29
09/09/2023,03:55:33 am,249.95
09/09/2023,03:56:00 am,249.56
09/09/2023,03:56:33 am,249.8
09/09/2023,03:57:04 am,248.23
09/09/2023,03:57:33 am,249.19
09/09/2023,03:58:03 am,247.39
09/09/2023,03:58:33 am,247.37
09/09/2023,03:59:03 am,248.74
09/09/2023,03:59:33 am,250.06
09/09/2023,04:00:03 am,250.15
09/09/2023,04:00:30 am,249.92
09/09/2023,04:01:03 am,249.37
09/09/2023,04:01:34 am,248.52
09/09/2023,04:02:04 am,247.44
09/09/2023,04:02:34 am,247.33
09/09/2023,04:03:03 am,245.3
09/09/2023,04:03:33 am,245.29
09/09/2023,04:04:03 am,243.73
09/09/2023,04:04:34 am,245.51
09/09/2023,04:05:00 am,243.87
09/09/2023,04:05:33 am,248.52
09/09/2023,04:06:03 am,248
09/09/2023,04:06:33 am,246.81
09/09/2023,04:07:04 am,246.47
09/09/2023,04:07:33 am,247.09
09/09/2023,04:08:03 am,246.85
09/09/2023,04:08:34 am,246.76
09/09/2023,04:09:03 am,247.57
09/09/2023,04:09:33 am,248.12
09/09/2023,04:10:04 am,246.24
09/09/2023,04:10:30 am,246.91
09/09/2023,04:11:04 am,246.6
09/09/2023,04:11:34 am,247.02
09/09/2023,04:12:03 am,247.03
09/09/2023,04:12:33 am,247.29
09/09/2023,04:13:04 am,249.19
09/09/2023,04:13:33 am,246.9
09/09/2023,04:14:03 am,247.72
09/09/2023,04:14:33 am,247.37
09/09/2023,04:15:03 am,248.26
09/09/2023,04:15:33 am,248.78
09/09/2023,04:16:03 am,246.31
09/09/2023,04:16:33 am,247.05
09/09/2023,04:17:03 am,246.99
09/09/2023,04:17:33 am,246.46
09/09/2023,04:18:03 am,246.07
09/09/2023,04:18:30 am,246.67
09/09/2023,04:19:04 am,246.37
09/09/2023,04:19:34 am,247.45
09/09/2023,04:20:03 am,246.89
09/09/2023,04:20:34 am,248.61
09/09/2023,04:21:03 am,247.42
09/09/2023,04:21:33 am,246.88
09/09/2023,04:22:04 am,247.27
09/09/2023,04:22:33 am,247.73
09/09/2023,04:23:04 am,248.71
09/09/2023,04:23:33 am,247.68
09/09/2023,04:24:03 am,246.34
09/09/2023,04:24:34 am,247.84
09/09/2023,04:25:04 am,247.59
09/09/2023,04:25:34 am,245.89
09/09/2023,04:26:03 am,247.65
09/09/2023,04:26:33 am,246.32
09/09/2023,04:27:03 am,246.16
09/09/2023,04:27:33 am,244.32
09/09/2023,04:28:03 am,246.52
09/09/2023,04:28:33 am,244.62
09/09/2023,04:29:04 am,245.71
09/09/2023,04:29:33 am,245.19
09/09/2023,04:30:03 am,245.26
09/09/2023,04:30:35 am,246.6
09/09/2023,04:31:03 am,248.62
09/09/2023,04:31:33 am,247.41
09/09/2023,04:32:03 am,245.24
09/09/2023,04:32:33 am,246.06
09/09/2023,04:33:00 am,245.31
09/09/2023,04:33:34 am,246.68
09/09/2023,04:34:03 am,246.25
09/09/2023,04:34:33 am,247.2
09/09/2023,04:35:04 am,246.02
09/09/2023,04:35:33 am,246.23
09/09/2023,04:36:03 am,244.19
09/09/2023,04:36:34 am,245.56
09/09/2023,04:37:03 am,247.37
09/09/2023,04:37:33 am,247.4
09/09/2023,04:38:03 am,246.89
09/09/2023,04:38:33 am,245.58
09/09/2023,04:39:04 am,246.19
09/09/2023,04:39:33 am,246.73
09/09/2023,04:40:03 am,246.55
09/09/2023,04:40:33 am,247.21
09/09/2023,04:41:03 am,243.41
09/09/2023,04:41:33 am,242.57
09/09/2023,04:42:04 am,243.26
09/09/2023,04:42:33 am,241.12
09/09/2023,04:43:03 am,241.3
09/09/2023,04:43:34 am,241.59
09/09/2023,04:44:03 am,243.75
09/09/2023,04:44:34 am,242.53
09/09/2023,04:45:03 am,241.76
09/09/2023,04:45:34 am,242.36
09/09/2023,04:46:03 am,241.78
09/09/2023,04:46:34 am,243.91
09/09/2023,04:47:04 am,241.54
09/09/2023,04:47:34 am,240.76
09/09/2023,04:48:04 am,241.77
09/09/2023,04:48:33 am,238.64
09/09/2023,04:49:04 am,243.81
09/09/2023,04:49:34 am,241.68
09/09/2023,04:50:03 am,243.68
09/09/2023,04:50:33 am,246.91
09/09/2023,04:51:03 am,246.95
09/09/2023,04:51:33 am,246.95
09/09/2023,04:52:03 am,247.92
09/09/2023,04:52:33 am,245.83
09/09/2023,04:53:03 am,246.2
09/09/2023,04:53:30 am,248.03
09/09/2023,04:54:03 am,246.87
09/09/2023,04:54:33 am,246.68
09/09/2023,04:55:03 am,246.24
09/09/2023,04:55:33 am,245.96
09/09/2023,04:56:04 am,246.41
09/09/2023,04:56:34 am,242.61
09/09/2023,04:57:04 am,243.04
09/09/2023,04:57:35 am,243.66
09/09/2023,04:58:04 am,243.65
09/09/2023,04:58:34 am,242.7
09/09/2023,04:59:04 am,242.79
09/09/2023,04:59:33 am,242.74
09/09/2023,05:00:03 am,242.65
09/09/2023,05:00:33 am,243
09/09/2023,05:01:04 am,242.49
09/09/2023,05:01:33 am,243.36
09/09/2023,05:02:04 am,244.13
09/09/2023,05:02:33 am,243.76
09/09/2023,05:03:03 am,244.4
09/09/2023,05:03:33 am,244.12
09/09/2023,05:04:03 am,244.29
09/09/2023,05:04:33 am,244.88
09/09/2023,05:05:03 am,245.09
09/09/2023,05:05:34 am,245.4
09/09/2023,05:06:04 am,247.91
09/09/2023,05:06:34 am,248.26
09/09/2023,05:07:03 am,247.62
09/09/2023,05:07:33 am,247.64
09/09/2023,05:08:03 am,251.75
09/09/2023,05:08:33 am,249.15
09/09/2023,05:09:03 am,248.73
09/09/2023,05:09:30 am,248.57
09/09/2023,05:10:03 am,248.82
09/09/2023,05:10:33 am,248.64
09/09/2023,05:11:04 am,249.13
09/09/2023,05:11:33 am,249.13
09/09/2023,05:12:03 am,248.99
09/09/2023,05:12:33 am,248.82
09/09/2023,05:13:03 am,249.16
09/09/2023,05:13:34 am,249.95
09/09/2023,05:14:03 am,248.66
09/09/2023,05:14:33 am,249.24
09/09/2023,05:15:03 am,249.51
09/09/2023,05:15:33 am,249.5
09/09/2023,05:16:03 am,249.38
09/09/2023,05:16:34 am,250.29
09/09/2023,05:17:03 am,250.72
09/09/2023,05:17:33 am,250.39
09/09/2023,05:18:04 am,250.4
09/09/2023,05:18:33 am,248.14
09/09/2023,05:19:03 am,245.65
09/09/2023,05:19:33 am,249.55
09/09/2023,05:20:04 am,248.52
09/09/2023,05:20:34 am,249.08
09/09/2023,05:21:03 am,248.54
09/09/2023,05:21:33 am,248.28
09/09/2023,05:22:03 am,248.3
09/09/2023,05:22:33 am,248.22
09/09/2023,05:23:03 am,247.66
09/09/2023,05:23:33 am,248.08
09/09/2023,05:24:04 am,248.54
09/09/2023,05:24:34 am,250.08
09/09/2023,05:25:03 am,249.31
09/09/2023,05:25:33 am,248.76
09/09/2023,05:26:03 am,248.45
09/09/2023,05:26:33 am,248.55
09/09/2023,05:27:03 am,247.36
09/09/2023,05:27:33 am,249.18
09/09/2023,05:28:04 am,248.6
09/09/2023,05:28:33 am,248.27
09/09/2023,05:29:03 am,248.43
09/09/2023,05:29:34 am,244.33
09/09/2023,05:30:03 am,247.47
09/09/2023,05:30:34 am,245.58
09/09/2023,05:31:04 am,246.44
09/09/2023,05:31:34 am,245.96
09/09/2023,05:32:04 am,245.77
09/09/2023,05:32:33 am,247.97
09/09/2023,05:33:03 am,246.23
09/09/2023,05:33:34 am,246.73
09/09/2023,05:34:04 am,245.82
09/09/2023,05:34:34 am,246.19
09/09/2023,05:35:04 am,244.32
09/09/2023,05:35:34 am,244.91
09/09/2023,05:36:04 am,244.63
09/09/2023,05:36:34 am,249.59
09/09/2023,05:37:04 am,248.91
09/09/2023,05:37:34 am,248.78
09/09/2023,05:38:03 am,249.52
09/09/2023,05:38:33 am,249.14
09/09/2023,05:39:03 am,248.9
09/09/2023,05:39:34 am,249.47
09/09/2023,05:40:03 am,248.88
09/09/2023,05:40:33 am,249.37
09/09/2023,05:41:04 am,246.73
09/09/2023,05:41:34 am,247.2
09/09/2023,05:42:03 am,245.21
09/09/2023,05:42:33 am,246.78
09/09/2023,05:43:04 am,247.94
09/09/2023,05:43:33 am,247.75
09/09/2023,05:44:03 am,246.53
09/09/2023,05:44:33 am,246.15
09/09/2023,05:45:03 am,246.23
09/09/2023,05:45:33 am,246.35
09/09/2023,05:46:04 am,249.98
09/09/2023,05:46:34 am,249.73
09/09/2023,05:47:03 am,248.98
09/09/2023,05:47:34 am,246.57
09/09/2023,05:48:04 am,248.14
09/09/2023,05:48:33 am,247.14
09/09/2023,05:49:03 am,248.99
09/09/2023,05:49:33 am,249.07
09/09/2023,05:50:03 am,249.69
09/09/2023,05:50:33 am,245.67
09/09/2023,05:51:03 am,244.16
09/09/2023,05:51:34 am,246.72
09/09/2023,05:52:03 am,245.9
09/09/2023,05:52:34 am,246.69
09/09/2023,05:53:03 am,245.19
09/09/2023,05:53:33 am,245.1
09/09/2023,05:54:03 am,245.22
09/09/2023,05:54:33 am,248.58
09/09/2023,05:55:04 am,247.07
09/09/2023,05:55:33 am,245.45
09/09/2023,05:56:03 am,245.29
09/09/2023,05:56:33 am,247.24
09/09/2023,05:57:04 am,246.18
09/09/2023,05:57:33 am,247.19
09/09/2023,05:58:04 am,247.68
09/09/2023,05:58:34 am,248.56
09/09/2023,05:59:04 am,244.9
09/09/2023,05:59:35 am,249.13
09/09/2023,06:00:03 am,243.52
09/09/2023,06:00:33 am,243.66
09/09/2023,06:01:04 am,246.85
09/09/2023,06:01:34 am,247.91
09/09/2023,06:02:00 am,247.99
09/09/2023,06:02:33 am,247.69
09/09/2023,06:03:04 am,248.96
09/09/2023,06:03:34 am,248.85
09/09/2023,06:04:03 am,248.64
09/09/2023,06:04:33 am,248.51
09/09/2023,06:05:03 am,247.83
09/09/2023,06:05:34 am,246.87
09/09/2023,06:06:04 am,247.58
09/09/2023,06:06:33 am,247.25
09/09/2023,06:07:03 am,246.62
09/09/2023,06:07:33 am,247.53
09/09/2023,06:08:03 am,247.82
09/09/2023,06:08:34 am,246.84
09/09/2023,06:09:04 am,247.16
09/09/2023,06:09:34 am,247.37
09/09/2023,06:10:03 am,248.52
09/09/2023,06:10:34 am,247.19
09/09/2023,06:11:03 am,247.34
09/09/2023,06:11:34 am,247.08
09/09/2023,06:12:03 am,246.96
09/09/2023,06:12:33 am,247.32
09/09/2023,06:13:03 am,246.71
09/09/2023,06:13:33 am,248.27
09/09/2023,06:14:00 am,246.89
09/09/2023,06:14:33 am,245.05
09/09/2023,06:15:03 am,245.51
09/09/2023,06:15:33 am,244.33
09/09/2023,06:16:04 am,244.9
09/09/2023,06:16:33 am,246.02
09/09/2023,06:17:03 am,242.89
09/09/2023,06:17:33 am,243.04
09/09/2023,06:18:03 am,243.74
09/09/2023,06:18:34 am,244.37
09/09/2023,06:19:03 am,244.94
09/09/2023,06:19:34 am,245.46
09/09/2023,06:20:03 am,245.41
09/09/2023,06:20:33 am,245.46
09/09/2023,06:21:03 am,244.64
09/09/2023,06:21:34 am,244.85
09/09/2023,06:22:04 am,244.5
09/09/2023,06:22:33 am,244.32
09/09/2023,06:23:03 am,245.12
09/09/2023,06:23:30 am,242.65
09/09/2023,06:24:04 am,242.3
09/09/2023,06:24:33 am,240.04
09/09/2023,06:25:03 am,242.22
09/09/2023,06:25:34 am,242.04
09/09/2023,06:26:03 am,243.57
09/09/2023,06:26:33 am,243.55
09/09/2023,06:27:04 am,241.62
09/09/2023,06:27:33 am,244.51
09/09/2023,06:28:03 am,241.68
09/09/2023,06:28:33 am,242.03
09/09/2023,06:29:04 am,243.73
09/09/2023,06:29:33 am,244.13
09/09/2023,06:30:04 am,242.36
09/09/2023,06:30:33 am,243.71
09/09/2023,06:31:04 am,244.09
09/09/2023,06:31:34 am,244.23
09/09/2023,06:32:03 am,246.06
09/09/2023,06:32:34 am,244.64
09/09/2023,06:33:03 am,243.53
09/09/2023,06:33:33 am,242.75
09/09/2023,06:34:03 am,238.24
09/09/2023,06:34:33 am,242.39
09/09/2023,06:35:03 am,243.32
09/09/2023,06:35:34 am,242.55
09/09/2023,06:36:03 am,244.17
09/09/2023,06:36:33 am,242.46
09/09/2023,06:37:04 am,240.33
09/09/2023,06:37:33 am,240.32
09/09/2023,06:38:03 am,240.34
09/09/2023,06:38:33 am,243.44
09/09/2023,06:39:03 am,245.61
09/09/2023,06:39:33 am,245.31
09/09/2023,06:40:03 am,242.95
09/09/2023,06:40:30 am,242.74
09/09/2023,06:41:03 am,242.07
09/09/2023,06:41:33 am,241.83
09/09/2023,06:42:03 am,239.93
09/09/2023,06:42:33 am,239.88
09/09/2023,06:43:04 am,236.51
09/09/2023,06:43:34 am,238.83
09/09/2023,06:44:03 am,240
09/09/2023,06:44:33 am,237.51
09/09/2023,06:45:00 am,237.37
09/09/2023,06:45:34 am,239.46
09/09/2023,06:46:03 am,237.98
09/09/2023,06:46:34 am,240.53
09/09/2023,06:47:04 am,240.64
09/09/2023,06:47:34 am,240.19
09/09/2023,06:48:04 am,241.84
09/09/2023,06:48:34 am,242.78
09/09/2023,06:49:03 am,239.02
09/09/2023,06:49:33 am,240.83
09/09/2023,06:50:03 am,241.73
09/09/2023,06:50:33 am,239.49
09/09/2023,06:51:03 am,241.01
09/09/2023,06:51:34 am,240.62
09/09/2023,06:52:03 am,238.6
09/09/2023,06:52:34 am,239.44
09/09/2023,06:53:03 am,242.03
09/09/2023,06:53:30 am,239.4
09/09/2023,06:54:03 am,242.39
09/09/2023,06:54:33 am,241.72
09/09/2023,06:55:04 am,238.6
09/09/2023,06:55:33 am,240.14
09/09/2023,06:56:03 am,240.8
09/09/2023,06:56:34 am,237.91
09/09/2023,06:57:04 am,238.72
09/09/2023,06:57:33 am,239
09/09/2023,06:58:03 am,238.94
09/09/2023,06:58:33 am,239.63
09/09/2023,06:59:03 am,240.68
09/09/2023,06:59:33 am,239.94
09/09/2023,07:00:03 am,239.67
09/09/2023,07:00:33 am,239.61
09/09/2023,07:01:03 am,240.04
09/09/2023,07:01:33 am,240.98
09/09/2023,07:02:03 am,239.03
09/09/2023,07:02:30 am,237.99
09/09/2023,07:03:04 am,239.48
09/09/2023,07:03:33 am,239.14
09/09/2023,07:04:03 am,238.93
09/09/2023,07:04:33 am,239.14
09/09/2023,07:05:04 am,237.52
09/09/2023,07:05:33 am,240.86
09/09/2023,07:06:04 am,242.01
09/09/2023,07:06:34 am,242.28
09/09/2023,07:07:03 am,241.67
09/09/2023,07:07:33 am,242.2
09/09/2023,07:08:03 am,241.85
09/09/2023,07:08:34 am,243.16
09/09/2023,07:09:03 am,243.02
09/09/2023,07:09:33 am,241.61
09/09/2023,07:10:03 am,241.6
09/09/2023,07:10:34 am,241.26
09/09/2023,07:11:03 am,241.22
09/09/2023,07:11:33 am,239.66
09/09/2023,07:12:04 am,241.25
09/09/2023,07:12:33 am,241.59
09/09/2023,07:13:03 am,241.49
09/09/2023,07:13:33 am,238.29
09/09/2023,07:14:03 am,236.02
09/09/2023,07:14:34 am,236.38
09/09/2023,07:15:03 am,236.09
09/09/2023,07:15:33 am,236.74
09/09/2023,07:16:04 am,235.56
09/09/2023,07:16:34 am,235.55
09/09/2023,07:17:03 am,235.83
09/09/2023,07:17:34 am,236.93
09/09/2023,07:18:03 am,237.19
09/09/2023,07:18:33 am,237.82
09/09/2023,07:19:03 am,237.27
09/09/2023,07:19:33 am,236.4
09/09/2023,07:20:04 am,236.03
09/09/2023,07:20:33 am,235.78
09/09/2023,07:21:04 am,236.74
09/09/2023,07:21:33 am,236.69
09/09/2023,07:22:03 am,234.73
09/09/2023,07:22:34 am,232.26
09/09/2023,07:23:03 am,234.76
09/09/2023,07:23:34 am,235.51
09/09/2023,07:24:04 am,232.18
09/09/2023,07:24:34 am,235.79
09/09/2023,07:25:03 am,235.48
09/09/2023,07:25:34 am,233.41
09/09/2023,07:26:03 am,235.55
09/09/2023,07:26:33 am,235.55
09/09/2023,07:27:03 am,233.11
09/09/2023,07:27:34 am,234.29
09/09/2023,07:28:03 am,235.57
09/09/2023,07:28:33 am,236.37
09/09/2023,07:29:04 am,233.99
09/09/2023,07:29:33 am,235.47
09/09/2023,07:30:03 am,235.87
09/09/2023,07:30:34 am,234.93
09/09/2023,07:31:03 am,235.73
